fecha;provincia;casos_confirmados;nuevos_positivos;altas;fallecimientos;codigo_ine;Posicion
2020-07-27;Salamanca;4460;3;1291;373;37274;40.833333,-6.0
2020-07-27;Zamora;1042;0;362;92;49275;41.75,-6.0
2020-07-27;Palencia;1400;0;380;88;34120;42.432128,-4.520647
2020-07-27;Valladolid;4889;0;1874;394;47186;41.583333,-4.666667
2020-07-27;Burgos;3043;0;980;217;9059;42.383333,-3.666667
2020-07-27;Segovia;3600;0;932;213;40004;41.166667,-4.0
2020-07-27;Soria;2550;0;435;123;42173;41.666667,-2.666667
2020-07-26;Ávila;2120;0;673;143;5019;40.616092,-4.929031
2020-07-26;León;3753;0;1750;424;24089;42.666667,-6.0
2020-07-26;Soria;2550;0;435;123;42173;41.666667,-2.666667
2020-07-26;Zamora;1042;1;360;92;49275;41.75,-6.0
2020-07-26;Segovia;3600;0;932;213;40004;41.166667,-4.0
2020-07-26;Burgos;3043;0;980;217;9059;42.383333,-3.666667
2020-07-26;Palencia;1400;2;380;88;34120;42.432128,-4.520647
2020-07-26;Salamanca;4457;1;1291;373;37274;40.833333,-6.0
2020-07-26;Valladolid;4889;0;1874;394;47186;41.583333,-4.666667
2020-07-25;Ávila;2120;1;673;143;5019;40.616092,-4.929031
2020-07-25;León;3753;4;1750;424;24089;42.666667,-6.0
2020-07-25;Valladolid;4889;10;1874;394;47186;41.583333,-4.666667
2020-07-25;Segovia;3600;2;932;213;40004;41.166667,-4.0
2020-07-25;Zamora;1041;0;360;92;49275;41.75,-6.0
2020-07-25;Burgos;3043;6;980;217;9059;42.383333,-3.666667
2020-07-25;Palencia;1398;2;380;88;34120;42.432128,-4.520647
2020-07-25;Salamanca;4456;2;1291;373;37274;40.833333,-6.0
2020-07-25;Soria;2550;4;435;123;42173;41.666667,-2.666667
2020-07-24;Ávila;2119;0;673;143;5019;40.616092,-4.929031
2020-07-24;León;3749;0;1750;424;24089;42.666667,-6.0
2020-07-24;Palencia;1396;2;380;88;34120;42.432128,-4.520647
2020-07-24;Segovia;3598;2;932;213;40004;41.166667,-4.0
2020-07-24;Zamora;1041;1;360;92;49275;41.75,-6.0
2020-07-24;Soria;2545;10;435;123;42173;41.666667,-2.666667
2020-07-24;Valladolid;4879;6;1873;394;47186;41.583333,-4.666667
2020-07-24;Burgos;3037;5;980;217;9059;42.383333,-3.666667
2020-07-24;Salamanca;4454;1;1291;373;37274;40.833333,-6.0
2020-07-23;Ávila;2119;1;673;143;5019;40.616092,-4.929031
2020-07-23;Salamanca;4453;9;1291;373;37274;40.833333,-6.0
2020-07-23;Soria;2535;0;435;123;42173;41.666667,-2.666667
2020-07-23;León;3749;5;1750;424;24089;42.666667,-6.0
2020-07-23;Palencia;1394;0;379;88;34120;42.432128,-4.520647
2020-07-23;Burgos;3031;3;980;217;9059;42.383333,-3.666667
2020-07-23;Segovia;3596;1;932;213;40004;41.166667,-4.0
2020-07-23;Valladolid;4872;6;1870;394;47186;41.583333,-4.666667
2020-07-23;Zamora;1039;0;360;92;49275;41.75,-6.0
2020-07-22;León;3744;3;1750;424;24089;42.666667,-6.0
2020-07-22;Segovia;3595;1;932;213;40004;41.166667,-4.0
2020-07-22;Zamora;1039;0;360;92;49275;41.75,-6.0
2020-07-22;Ávila;2118;1;673;143;5019;40.616092,-4.929031
2020-07-22;Soria;2535;3;435;123;42173;41.666667,-2.666667
2020-07-22;Burgos;3028;6;980;217;9059;42.383333,-3.666667
2020-07-22;Palencia;1394;0;378;88;34120;42.432128,-4.520647
2020-07-22;Salamanca;4444;0;1291;373;37274;40.833333,-6.0
2020-07-22;Valladolid;4866;6;1868;394;47186;41.583333,-4.666667
2020-07-21;Burgos;3022;20;979;217;9059;42.383333,-3.666667
2020-07-21;Soria;2532;4;435;123;42173;41.666667,-2.666667
2020-07-21;León;3741;5;1750;424;24089;42.666667,-6.0
2020-07-21;Palencia;1394;2;378;88;34120;42.432128,-4.520647
2020-07-21;Salamanca;4444;0;1291;373;37274;40.833333,-6.0
2020-07-21;Valladolid;4860;14;1866;394;47186;41.583333,-4.666667
2020-07-21;Zamora;1039;0;360;92;49275;41.75,-6.0
2020-07-21;Ávila;2117;0;673;143;5019;40.616092,-4.929031
2020-07-21;Segovia;3594;3;931;213;40004;41.166667,-4.0
2020-07-20;Palencia;1392;0;378;88;34120;42.432128,-4.520647
2020-07-20;Salamanca;4444;0;1291;373;37274;40.833333,-6.0
2020-07-20;Ávila;2117;0;673;143;5019;40.616092,-4.929031
2020-07-20;León;3736;0;1750;424;24089;42.666667,-6.0
2020-07-20;Soria;2527;4;435;123;42173;41.666667,-2.666667
2020-07-20;Valladolid;4846;0;1865;394;47186;41.583333,-4.666667
2020-07-20;Zamora;1039;0;359;92;49275;41.75,-6.0
2020-07-20;Burgos;3002;0;979;217;9059;42.383333,-3.666667
2020-07-20;Segovia;3591;0;931;213;40004;41.166667,-4.0
2020-07-19;Ávila;2117;0;;;5019;40.616092,-4.929031
2020-07-19;Salamanca;4444;0;;;37274;40.833333,-6.0
2020-07-19;Burgos;3002;0;;;9059;42.383333,-3.666667
2020-07-19;León;3736;0;;;24089;42.666667,-6.0
2020-07-19;Palencia;1392;0;;;34120;42.432128,-4.520647
2020-07-19;Segovia;3591;0;;;40004;41.166667,-4.0
2020-07-19;Soria;2523;3;;;42173;41.666667,-2.666667
2020-07-19;Valladolid;4846;0;;;47186;41.583333,-4.666667
2020-07-19;Zamora;1039;0;;;49275;41.75,-6.0
2020-07-18;León;3736;6;1750;424;24089;42.666667,-6.0
2020-07-18;Palencia;1392;5;378;88;34120;42.432128,-4.520647
2020-07-18;Soria;2520;6;435;123;42173;41.666667,-2.666667
2020-07-18;Burgos;3002;9;979;217;9059;42.383333,-3.666667
2020-07-18;Valladolid;4846;2;1864;394;47186;41.583333,-4.666667
2020-07-18;Zamora;1039;0;359;92;49275;41.75,-6.0
2020-07-18;Ávila;2117;0;673;143;5019;40.616092,-4.929031
2020-07-18;Salamanca;4444;2;1291;373;37274;40.833333,-6.0
2020-07-18;Segovia;3591;1;930;213;40004;41.166667,-4.0
2020-07-17;Burgos;2993;1;979;217;9059;42.383333,-3.666667
2020-07-17;Salamanca;4442;1;1290;373;37274;40.833333,-6.0
2020-07-17;Valladolid;4844;2;1863;394;47186;41.583333,-4.666667
2020-07-17;Palencia;1387;0;378;88;34120;42.432128,-4.520647
2020-07-17;Segovia;3590;1;930;213;40004;41.166667,-4.0
2020-07-17;Soria;2513;6;435;123;42173;41.666667,-2.666667
2020-07-17;Ávila;2117;0;673;143;5019;40.616092,-4.929031
2020-07-17;León;3730;2;1749;423;24089;42.666667,-6.0
2020-07-17;Zamora;1039;0;359;92;49275;41.75,-6.0
2020-07-16;León;3728;7;1749;423;24089;42.666667,-6.0
2020-07-16;Salamanca;4441;4;1289;373;37274;40.833333,-6.0
2020-07-16;Palencia;1387;1;378;88;34120;42.432128,-4.520647
2020-07-16;Segovia;3588;1;929;213;40004;41.166667,-4.0
2020-07-16;Soria;2506;1;435;123;42173;41.666667,-2.666667
2020-07-16;Ávila;2117;0;673;143;5019;40.616092,-4.929031
2020-07-16;Burgos;2992;0;979;217;9059;42.383333,-3.666667
2020-07-16;Valladolid;4842;8;1862;394;47186;41.583333,-4.666667
2020-07-16;Zamora;1039;0;359;92;49275;41.75,-6.0
2020-07-15;Palencia;1386;0;378;88;34120;42.432128,-4.520647
2020-07-15;Ávila;2117;0;672;143;5019;40.616092,-4.929031
2020-07-15;Burgos;2992;0;978;217;9059;42.383333,-3.666667
2020-07-15;Salamanca;4437;1;1289;372;37274;40.833333,-6.0
2020-07-15;Valladolid;4834;1;1860;394;47186;41.583333,-4.666667
2020-07-15;Zamora;1039;0;359;92;49275;41.75,-6.0
2020-07-15;León;3721;0;1749;423;24089;42.666667,-6.0
2020-07-15;Segovia;3587;3;928;212;40004;41.166667,-4.0
2020-07-15;Soria;2505;4;435;123;42173;41.666667,-2.666667
2020-07-14;Ávila;2117;0;671;143;5019;40.616092,-4.929031
2020-07-14;Burgos;2992;1;978;217;9059;42.383333,-3.666667
2020-07-14;León;3721;3;1749;423;24089;42.666667,-6.0
2020-07-14;Segovia;3584;5;927;212;40004;41.166667,-4.0
2020-07-14;Soria;2501;15;435;123;42173;41.666667,-2.666667
2020-07-14;Palencia;1386;0;378;88;34120;42.432128,-4.520647
2020-07-14;Salamanca;4436;0;1288;372;37274;40.833333,-6.0
2020-07-14;Valladolid;4831;20;1858;394;47186;41.583333,-4.666667
2020-07-14;Zamora;1039;0;358;92;49275;41.75,-6.0
2020-07-13;Ávila;2117;1;670;143;5019;40.616092,-4.929031
2020-07-13;Burgos;2991;0;978;217;9059;42.383333,-3.666667
2020-07-13;Palencia;1386;0;378;88;34120;42.432128,-4.520647
2020-07-13;Segovia;3578;0;927;212;40004;41.166667,-4.0
2020-07-13;Soria;2485;0;435;123;42173;41.666667,-2.666667
2020-07-13;Valladolid;4811;0;1854;394;47186;41.583333,-4.666667
2020-07-13;León;3718;0;1749;423;24089;42.666667,-6.0
2020-07-13;Salamanca;4436;0;1288;372;37274;40.833333,-6.0
2020-07-13;Zamora;1039;0;357;92;49275;41.75,-6.0
2020-07-12;Burgos;2991;0;;;9059;42.383333,-3.666667
2020-07-12;Valladolid;4811;0;;;47186;41.583333,-4.666667
2020-07-12;Zamora;1039;0;;;49275;41.75,-6.0
2020-07-12;Palencia;1386;0;;;34120;42.432128,-4.520647
2020-07-12;Soria;2485;0;;;42173;41.666667,-2.666667
2020-07-12;Ávila;2116;2;;;5019;40.616092,-4.929031
2020-07-12;León;3718;0;;;24089;42.666667,-6.0
2020-07-12;Salamanca;4436;0;;;37274;40.833333,-6.0
2020-07-12;Segovia;3578;0;;;40004;41.166667,-4.0
2020-07-11;Salamanca;4436;0;1286;372;37274;40.833333,-6.0
2020-07-11;Segovia;3578;1;925;211;40004;41.166667,-4.0
2020-07-11;Soria;2485;2;435;123;42173;41.666667,-2.666667
2020-07-11;Valladolid;4811;4;1853;394;47186;41.583333,-4.666667
2020-07-11;Ávila;2114;1;670;143;5019;40.616092,-4.929031
2020-07-11;Burgos;2991;1;978;217;9059;42.383333,-3.666667
2020-07-11;León;3718;0;1749;423;24089;42.666667,-6.0
2020-07-11;Palencia;1386;0;378;88;34120;42.432128,-4.520647
2020-07-11;Zamora;1039;1;356;92;49275;41.75,-6.0
2020-07-10;Ávila;2113;2;669;143;5019;40.616092,-4.929031
2020-07-10;Burgos;2990;5;978;217;9059;42.383333,-3.666667
2020-07-10;Salamanca;4436;1;1286;372;37274;40.833333,-6.0
2020-07-10;Segovia;3577;0;924;211;40004;41.166667,-4.0
2020-07-10;Soria;2483;2;435;123;42173;41.666667,-2.666667
2020-07-10;Zamora;1038;0;354;92;49275;41.75,-6.0
2020-07-10;León;3718;0;1749;423;24089;42.666667,-6.0
2020-07-10;Palencia;1386;2;378;88;34120;42.432128,-4.520647
2020-07-10;Valladolid;4807;1;1851;394;47186;41.583333,-4.666667
2020-07-09;Ávila;2111;0;669;143;5019;40.616092,-4.929031
2020-07-09;Burgos;2984;1;978;217;9059;42.383333,-3.666667
2020-07-09;Salamanca;4435;0;1285;372;37274;40.833333,-6.0
2020-07-09;Segovia;3577;4;924;211;40004;41.166667,-4.0
2020-07-09;Valladolid;4806;1;1850;394;47186;41.583333,-4.666667
2020-07-09;León;3718;3;1749;423;24089;42.666667,-6.0
2020-07-09;Palencia;1384;0;378;88;34120;42.432128,-4.520647
2020-07-09;Soria;2481;5;435;123;42173;41.666667,-2.666667
2020-07-09;Zamora;1038;0;354;92;49275;41.75,-6.0
2020-07-08;León;3715;0;1748;423;24089;42.666667,-6.0
2020-07-08;Palencia;1384;3;377;88;34120;42.432128,-4.520647
2020-07-08;Segovia;3573;1;922;210;40004;41.166667,-4.0
2020-07-08;Soria;2476;0;434;123;42173;41.666667,-2.666667
2020-07-08;Ávila;2111;1;669;143;5019;40.616092,-4.929031
2020-07-08;Valladolid;4805;2;1848;394;47186;41.583333,-4.666667
2020-07-08;Burgos;2983;0;978;217;9059;42.383333,-3.666667
2020-07-08;Salamanca;4435;1;1285;371;37274;40.833333,-6.0
2020-07-08;Zamora;1038;0;354;92;49275;41.75,-6.0
2020-07-07;Ávila;2110;0;669;143;5019;40.616092,-4.929031
2020-07-07;León;3715;4;1748;423;24089;42.666667,-6.0
2020-07-07;Palencia;1381;0;377;88;34120;42.432128,-4.520647
2020-07-07;Zamora;1038;1;354;92;49275;41.75,-6.0
2020-07-07;Soria;2476;2;431;123;42173;41.666667,-2.666667
2020-07-07;Burgos;2983;2;976;217;9059;42.383333,-3.666667
2020-07-07;Salamanca;4434;0;1285;371;37274;40.833333,-6.0
2020-07-07;Segovia;3572;5;922;210;40004;41.166667,-4.0
2020-07-07;Valladolid;4803;3;1844;394;47186;41.583333,-4.666667
2020-07-06;Ávila;2110;0;669;143;5019;40.616092,-4.929031
2020-07-06;Burgos;2981;0;976;217;9059;42.383333,-3.666667
2020-07-06;Palencia;1381;1;377;88;34120;42.432128,-4.520647
2020-07-06;Segovia;3567;0;921;209;40004;41.166667,-4.0
2020-07-06;Soria;2474;0;431;123;42173;41.666667,-2.666667
2020-07-06;Zamora;1037;0;353;92;49275;41.75,-6.0
2020-07-06;Valladolid;4800;0;1842;394;47186;41.583333,-4.666667
2020-07-06;León;3711;0;1747;423;24089;42.666667,-6.0
2020-07-06;Salamanca;4434;0;1285;371;37274;40.833333,-6.0
2020-07-05;Palencia;1380;0;377;88;34120;42.432128,-4.520647
2020-07-05;Salamanca;4434;0;1283;371;37274;40.833333,-6.0
2020-07-05;Ávila;2110;1;669;143;5019;40.616092,-4.929031
2020-07-05;Valladolid;4800;0;1841;394;47186;41.583333,-4.666667
2020-07-05;Burgos;2981;0;976;217;9059;42.383333,-3.666667
2020-07-05;León;3711;0;1747;423;24089;42.666667,-6.0
2020-07-05;Segovia;3567;0;920;208;40004;41.166667,-4.0
2020-07-05;Soria;2474;1;431;123;42173;41.666667,-2.666667
2020-07-05;Zamora;1037;1;353;92;49275;41.75,-6.0
2020-07-04;Ávila;2109;1;669;143;5019;40.616092,-4.929031
2020-07-04;Valladolid;4800;3;1841;394;47186;41.583333,-4.666667
2020-07-04;Zamora;1036;0;353;92;49275;41.75,-6.0
2020-07-04;Burgos;2981;0;976;217;9059;42.383333,-3.666667
2020-07-04;León;3711;0;1747;423;24089;42.666667,-6.0
2020-07-04;Salamanca;4434;2;1283;371;37274;40.833333,-6.0
2020-07-04;Soria;2473;1;431;123;42173;41.666667,-2.666667
2020-07-04;Palencia;1380;1;377;88;34120;42.432128,-4.520647
2020-07-04;Segovia;3567;5;920;208;40004;41.166667,-4.0
2020-07-03;Palencia;1379;0;377;88;34120;42.432128,-4.520647
2020-07-03;Salamanca;4432;1;1282;371;37274;40.833333,-6.0
2020-07-03;Soria;2472;3;428;123;42173;41.666667,-2.666667
2020-07-03;Zamora;1036;0;353;92;49275;41.75,-6.0
2020-07-03;Burgos;2981;0;975;217;9059;42.383333,-3.666667
2020-07-03;Segovia;3562;3;920;208;40004;41.166667,-4.0
2020-07-03;Valladolid;4797;3;1830;394;47186;41.583333,-4.666667
2020-07-03;Ávila;2108;0;667;143;5019;40.616092,-4.929031
2020-07-03;León;3711;1;1747;423;24089;42.666667,-6.0
2020-07-02;Ávila;2108;0;667;143;5019;40.616092,-4.929031
2020-07-02;Burgos;2980;2;973;217;9059;42.383333,-3.666667
2020-07-02;León;3710;0;1747;423;24089;42.666667,-6.0
2020-07-02;Soria;2469;4;427;123;42173;41.666667,-2.666667
2020-07-02;Palencia;1379;2;377;88;34120;42.432128,-4.520647
2020-07-02;Valladolid;4793;3;1826;394;47186;41.583333,-4.666667
2020-07-02;Salamanca;4431;2;1282;371;37274;40.833333,-6.0
2020-07-02;Segovia;3559;6;919;208;40004;41.166667,-4.0
2020-07-02;Zamora;1036;0;352;92;49275;41.75,-6.0
2020-07-01;Ávila;2108;1;667;143;5019;40.616092,-4.929031
2020-07-01;Soria;2464;3;426;123;42173;41.666667,-2.666667
2020-07-01;Valladolid;4790;4;1823;394;47186;41.583333,-4.666667
2020-07-01;Palencia;1377;2;375;88;34120;42.432128,-4.520647
2020-07-01;Salamanca;4429;1;1282;371;37274;40.833333,-6.0
2020-07-01;Zamora;1036;1;352;92;49275;41.75,-6.0
2020-07-01;Burgos;2978;1;971;217;9059;42.383333,-3.666667
2020-07-01;León;3710;3;1747;423;24089;42.666667,-6.0
2020-07-01;Segovia;3553;1;918;208;40004;41.166667,-4.0
2020-06-30;Ávila;2107;1;667;143;5019;40.616092,-4.929031
2020-06-30;Burgos;2977;0;970;216;9059;42.383333,-3.666667
2020-06-30;León;3707;2;1746;423;24089;42.666667,-6.0
2020-06-30;Palencia;1375;0;373;88;34120;42.432128,-4.520647
2020-06-30;Soria;2461;0;426;123;42173;41.666667,-2.666667
2020-06-30;Valladolid;4786;0;1819;394;47186;41.583333,-4.666667
2020-06-30;Zamora;1035;0;352;92;49275;41.75,-6.0
2020-06-30;Salamanca;4428;1;1281;371;37274;40.833333,-6.0
2020-06-30;Segovia;3552;6;917;208;40004;41.166667,-4.0
2020-06-29;Palencia;1375;8;373;88;34120;42.432128,-4.520647
2020-06-29;Soria;2461;1;426;123;42173;41.666667,-2.666667
2020-06-29;Ávila;2106;3;666;143;5019;40.616092,-4.929031
2020-06-29;Burgos;2977;2;970;216;9059;42.383333,-3.666667
2020-06-29;León;3705;0;1745;423;24089;42.666667,-6.0
2020-06-29;Segovia;3546;0;917;208;40004;41.166667,-4.0
2020-06-29;Valladolid;4786;0;1814;393;47186;41.583333,-4.666667
2020-06-29;Zamora;1035;0;352;92;49275;41.75,-6.0
2020-06-29;Salamanca;4427;0;1279;370;37274;40.833333,-6.0
2020-06-28;Zamora;1035;1;352;92;49275;41.75,-6.0
2020-06-28;Ávila;2103;2;666;143;5019;40.616092,-4.929031
2020-06-28;Burgos;2975;2;;216;9059;42.383333,-3.666667
2020-06-28;León;3705;0;1745;423;24089;42.666667,-6.0
2020-06-28;Palencia;1367;2;373;88;34120;42.432128,-4.520647
2020-06-28;Salamanca;4427;0;1279;370;37274;40.833333,-6.0
2020-06-28;Soria;2460;3;426;123;42173;41.666667,-2.666667
2020-06-28;Segovia;3546;1;916;208;40004;41.166667,-4.0
2020-06-28;Valladolid;4786;6;1813;393;47186;41.583333,-4.666667
2020-06-27;Ávila;2101;3;666;142;5019;40.616092,-4.929031
2020-06-27;Burgos;2973;2;969;216;9059;42.383333,-3.666667
2020-06-27;León;3705;0;1745;423;24089;42.666667,-6.0
2020-06-27;Salamanca;4427;1;1279;370;37274;40.833333,-6.0
2020-06-27;Soria;2457;0;426;123;42173;41.666667,-2.666667
2020-06-27;Valladolid;4780;13;1813;393;47186;41.583333,-4.666667
2020-06-27;Palencia;1365;2;373;88;34120;42.432128,-4.520647
2020-06-27;Segovia;3545;3;916;208;40004;41.166667,-4.0
2020-06-27;Zamora;1034;2;352;92;49275;41.75,-6.0
2020-06-26;Ávila;2098;2;666;142;5019;40.616092,-4.929031
2020-06-26;Soria;2457;4;425;122;42173;41.666667,-2.666667
2020-06-26;Burgos;2970;1;967;216;9059;42.383333,-3.666667
2020-06-26;Segovia;3542;7;915;208;40004;41.166667,-4.0
2020-06-26;Valladolid;4767;4;1812;393;47186;41.583333,-4.666667
2020-06-26;Zamora;1032;1;352;92;49275;41.75,-6.0
2020-06-26;León;3705;0;1745;423;24089;42.666667,-6.0
2020-06-26;Palencia;1363;0;373;88;34120;42.432128,-4.520647
2020-06-26;Salamanca;4426;2;1275;370;37274;40.833333,-6.0
2020-06-25;Burgos;2969;1;964;216;9059;42.383333,-3.666667
2020-06-25;León;3704;0;1744;423;24089;42.666667,-6.0
2020-06-25;Zamora;1031;2;352;92;49275;41.75,-6.0
2020-06-25;Ávila;2096;2;665;142;5019;40.616092,-4.929031
2020-06-25;Soria;2453;1;425;122;42173;41.666667,-2.666667
2020-06-25;Palencia;1363;4;373;88;34120;42.432128,-4.520647
2020-06-25;Salamanca;4424;3;1274;370;37274;40.833333,-6.0
2020-06-25;Segovia;3535;10;915;208;40004;41.166667,-4.0
2020-06-25;Valladolid;4763;3;1804;393;47186;41.583333,-4.666667
2020-06-24;Burgos;2967;0;963;216;9059;42.383333,-3.666667
2020-06-24;Palencia;1359;2;373;88;34120;42.432128,-4.520647
2020-06-24;Valladolid;4760;11;1801;392;47186;41.583333,-4.666667
2020-06-24;Ávila;2094;1;664;142;5019;40.616092,-4.929031
2020-06-24;León;3704;2;1744;423;24089;42.666667,-6.0
2020-06-24;Salamanca;4421;4;1273;370;37274;40.833333,-6.0
2020-06-24;Soria;2451;8;425;122;42173;41.666667,-2.666667
2020-06-24;Segovia;3525;4;915;208;40004;41.166667,-4.0
2020-06-24;Zamora;1029;3;352;92;49275;41.75,-6.0
2020-06-23;León;3702;1;1744;423;24089;42.666667,-6.0
2020-06-23;Palencia;1357;2;373;88;34120;42.432128,-4.520647
2020-06-23;Salamanca;4417;3;1272;370;37274;40.833333,-6.0
2020-06-23;Ávila;2093;3;664;142;5019;40.616092,-4.929031
2020-06-23;Burgos;2967;1;963;216;9059;42.383333,-3.666667
2020-06-23;Segovia;3521;0;914;208;40004;41.166667,-4.0
2020-06-23;Soria;2443;1;425;122;42173;41.666667,-2.666667
2020-06-23;Zamora;1026;0;352;92;49275;41.75,-6.0
2020-06-23;Valladolid;4749;0;1798;392;47186;41.583333,-4.666667
2020-06-22;Burgos;2966;0;961;215;9059;42.383333,-3.666667
2020-06-22;Segovia;3521;0;914;208;40004;41.166667,-4.0
2020-06-22;Soria;2442;4;424;121;42173;41.666667,-2.666667
2020-06-22;Valladolid;4749;5;1794;392;47186;41.583333,-4.666667
2020-06-22;León;3701;0;1743;423;24089;42.666667,-6.0
2020-06-22;Zamora;1026;0;351;92;49275;41.75,-6.0
2020-06-22;Ávila;2090;5;664;142;5019;40.616092,-4.929031
2020-06-22;Palencia;1355;2;373;88;34120;42.432128,-4.520647
2020-06-22;Salamanca;4414;0;1271;370;37274;40.833333,-6.0
2020-06-21;Valladolid;4743;5;1792;390;47186;41.583333,-4.666667
2020-06-21;Zamora;1026;0;351;92;49275;41.75,-6.0
2020-06-21;Burgos;2966;2;961;215;9059;42.383333,-3.666667
2020-06-21;León;3701;1;1743;423;24089;42.666667,-6.0
2020-06-21;Palencia;1353;0;373;88;34120;42.432128,-4.520647
2020-06-21;Segovia;3521;0;914;208;40004;41.166667,-4.0
2020-06-21;Soria;2438;0;424;121;42173;41.666667,-2.666667
2020-06-21;Ávila;2085;1;664;142;5019;40.616092,-4.929031
2020-06-21;Salamanca;4414;4;1270;370;37274;40.833333,-6.0
2020-06-20;León;3700;2;1743;423;24089;42.666667,-6.0
2020-06-20;Palencia;1353;2;373;88;34120;42.432128,-4.520647
2020-06-20;Salamanca;4410;3;1270;370;37274;40.833333,-6.0
2020-06-20;Segovia;3521;0;914;208;40004;41.166667,-4.0
2020-06-20;Soria;2437;2;424;121;42173;41.666667,-2.666667
2020-06-20;Ávila;2084;0;663;141;5019;40.616092,-4.929031
2020-06-20;Burgos;2964;2;961;215;9059;42.383333,-3.666667
2020-06-20;Valladolid;4738;6;1791;389;47186;41.583333,-4.666667
2020-06-20;Zamora;1026;2;351;92;49275;41.75,-6.0
2020-06-19;Ávila;2084;3;661;141;5019;40.616092,-4.929031
2020-06-19;Palencia;1351;4;371;87;34120;42.432128,-4.520647
2020-06-19;Salamanca;4407;4;1269;370;37274;40.833333,-6.0
2020-06-19;Segovia;3521;2;913;207;40004;41.166667,-4.0
2020-06-19;Soria;2435;3;424;121;42173;41.666667,-2.666667
2020-06-19;Zamora;1024;0;351;92;49275;41.75,-6.0
2020-06-19;Burgos;2962;1;961;215;9059;42.383333,-3.666667
2020-06-19;León;3698;2;1743;423;24089;42.666667,-6.0
2020-06-19;Valladolid;4732;10;1788;389;47186;41.583333,-4.666667
2020-06-18;Burgos;2959;0;960;215;9059;42.383333,-3.666667
2020-06-18;León;3696;5;1741;423;24089;42.666667,-6.0
2020-06-18;Zamora;1024;0;350;92;49275;41.75,-6.0
2020-06-18;Valladolid;4721;8;1783;388;47186;41.583333,-4.666667
2020-06-18;Ávila;2081;4;661;141;5019;40.616092,-4.929031
2020-06-18;Palencia;1347;4;370;87;34120;42.432128,-4.520647
2020-06-18;Salamanca;4403;2;1269;370;37274;40.833333,-6.0
2020-06-18;Segovia;3519;3;912;206;40004;41.166667,-4.0
2020-06-18;Soria;2432;1;423;121;42173;41.666667,-2.666667
2020-06-17;Salamanca;4401;3;1268;370;37274;40.833333,-6.0
2020-06-17;Segovia;3516;1;911;206;40004;41.166667,-4.0
2020-06-17;Zamora;1024;1;350;92;49275;41.75,-6.0
2020-06-17;Palencia;1343;2;368;87;34120;42.432128,-4.520647
2020-06-17;Soria;2431;2;423;121;42173;41.666667,-2.666667
2020-06-17;Ávila;2077;2;661;141;5019;40.616092,-4.929031
2020-06-17;Burgos;2959;0;960;215;9059;42.383333,-3.666667
2020-06-17;León;3691;0;1739;423;24089;42.666667,-6.0
2020-06-17;Valladolid;4713;30;1776;387;47186;41.583333,-4.666667
2020-06-16;Palencia;1341;1;367;87;34120;42.432128,-4.520647
2020-06-16;León;3691;3;1739;423;24089;42.666667,-6.0
2020-06-16;Salamanca;4398;4;1267;370;37274;40.833333,-6.0
2020-06-16;Soria;2429;2;420;121;42173;41.666667,-2.666667
2020-06-16;Valladolid;4682;0;1768;387;47186;41.583333,-4.666667
2020-06-16;Zamora;1023;0;349;92;49275;41.75,-6.0
2020-06-16;Ávila;2075;0;661;141;5019;40.616092,-4.929031
2020-06-16;Burgos;2959;0;958;215;9059;42.383333,-3.666667
2020-06-16;Segovia;3515;1;910;206;40004;41.166667,-4.0
2020-06-15;Burgos;2959;0;958;215;9059;42.383333,-3.666667
2020-06-15;Palencia;1340;3;366;87;34120;42.432128,-4.520647
2020-06-15;Soria;2427;1;419;121;42173;41.666667,-2.666667
2020-06-15;Valladolid;4682;2;1764;386;47186;41.583333,-4.666667
2020-06-15;León;3688;0;1739;423;24089;42.666667,-6.0
2020-06-15;Salamanca;4394;0;1266;370;37274;40.833333,-6.0
2020-06-15;Segovia;3514;0;909;205;40004;41.166667,-4.0
2020-06-15;Ávila;2075;2;659;141;5019;40.616092,-4.929031
2020-06-15;Zamora;1023;0;349;92;49275;41.75,-6.0
2020-06-12;Ávila;2070;1;657;141;5019;40.616092,-4.929031
2020-06-12;Zamora;1020;0;349;92;49275;41.75,-6.0
2020-06-12;Palencia;1329;1;364;86;34120;42.432128,-4.520647
2020-06-12;Salamanca;4390;6;1264;370;37274;40.833333,-6.0
2020-06-12;Valladolid;4674;6;1754;385;47186;41.583333,-4.666667
2020-06-12;Burgos;2956;3;956;215;9059;42.383333,-3.666667
2020-06-12;León;3681;4;1739;423;24089;42.666667,-6.0
2020-06-12;Segovia;3509;3;907;205;40004;41.166667,-4.0
2020-06-12;Soria;2418;14;419;121;42173;41.666667,-2.666667
2020-06-11;Ávila;2069;0;655;141;5019;40.616092,-4.929031
2020-06-11;Salamanca;4383;4;1262;369;37274;40.833333,-6.0
2020-06-11;Valladolid;4666;9;1746;385;47186;41.583333,-4.666667
2020-06-11;Zamora;1020;2;349;92;49275;41.75,-6.0
2020-06-11;León;3677;1;1737;423;24089;42.666667,-6.0
2020-06-11;Palencia;1328;4;360;86;34120;42.432128,-4.520647
2020-06-11;Segovia;3505;1;907;205;40004;41.166667,-4.0
2020-06-11;Soria;2404;7;418;121;42173;41.666667,-2.666667
2020-06-11;Burgos;2953;5;955;214;9059;42.383333,-3.666667
2020-06-10;Burgos;2948;3;955;214;9059;42.383333,-3.666667
2020-06-10;León;3676;9;1736;423;24089;42.666667,-6.0
